Unnamed: 0,scrapedate,lastupdated,stateagency,fac_facilinitials,facility,fac_inc_positive,fac_inc_positivelast14days,fac_inc_active,fac_inc_releasedwhileactive,fac_inc_recovered,fac_inc_deaths,fac_staff_population,fac_staff_partiallyvaccinated,fac_staff_fullyvaccinated,facilties_staff_fullyvaccinatedpercent,fac_inc_population,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,facilties_inc_fullyvaccinatedpercent,fac_staff_positive,fac_staff_recovered,sum_inc_tested,sum_staff_deaths,sum_staff_active,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_tested,fac_staff_deaths,fac_inc_new_deaths,fac_inc_new_recovered,fac_inc_new_tested,fac_inc_new_positive,fac_inc_negative,fac_inc_new_negative,fac_inc_released,fac_inc_new_released,fac_inc_tested1000,fac_inc_new_tested1000,fac_inc_pending,fac_inc_activetested14,fac_inc_activeptested14,fac_inc_activeinconclusive,fac_staff_new_deaths,fac_staff_new_recovered,fac_staff_new_positive,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_vaccited,sum_staff_positive,sum_staff_vaccited,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeusetxt,bjs_fac_changemth,bjs_fac_changeyr,bjs_fac_changeclose,bjs_fac_notes2,oldnew,fac_staff_active,fac_staff_newlast14days,state
11060,2021-10-02,2021-09-24,CA,,Kern Valley State Prison (KVSP),,,,,,,,,,,,,,,698.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11061,2021-10-02,2021-09-24,CA,,"California State Prison, Los Angeles County (LAC)",,,,,,,,,,,,,,,710.0,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11062,2021-10-02,2021-09-24,CA,,Mule Creek State Prison (MCSP),,,,,,,,,,,,,,,588.0,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,13.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11063,2021-10-02,2021-09-24,CA,,North Kern State Prison (NKSP),,,,,,,,,,,,,,,724.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,18.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11064,2021-10-02,2021-09-24,CA,,Pelican Bay State Prison (PBSP),,,,,,,,,,,,,,,487.0,482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11065,2021-10-02,2021-09-24,CA,,Pleasant Valley State Prison (PVSP),,,,,,,,,,,,,,,527.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11066,2021-10-02,2021-09-24,CA,,Richard J. Donovan Correctional Facility (RJD),,,,,,,,,,,,,,,622.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11067,2021-10-02,2021-09-24,CA,,"California State Prison, Sacramento (SAC)",,,,,,,,,,,,,,,513.0,502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11068,2021-10-02,2021-09-24,CA,,"California Substance Abuse Treatment Facility and State Prison, Corcoran (SATF-CSP, Corcoran)",,,,,,,,,,,,,,,797.0,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11069,2021-10-02,2021-09-24,CA,,Sierra Conservation Center (SCC),,,,,,,,,,,,,,,397.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,23.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11070,2021-10-02,2021-09-24,CA,,"California State Prison, Solano (SOL)",,,,,,,,,,,,,,,416.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11071,2021-10-02,2021-09-24,CA,,San Quentin State Prison (SQ),,,,,,,,,,,,,,,520.0,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11072,2021-10-02,2021-09-24,CA,,Salinas Valley State Prison (SVSP),,,,,,,,,,,,,,,671.0,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11073,2021-10-02,2021-09-24,CA,,Valley State Prison (VSP),,,,,,,,,,,,,,,375.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11074,2021-10-02,2021-09-24,CA,,Wasco State Prison (WSP),,,,,,,,,,,,,,,657.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11075,2021-10-02,2021-09-24,CA,,Northern California Youth Correctional Center (NCYCC),,,,,,,,,,,,,,,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11076,2021-10-02,2021-09-24,CA,,NA Chaderjian Youth Correctional Facility (NAC),,,,,,,,,,,,,,,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11077,2021-10-02,2021-09-24,CA,,OH Close Youth Correctional Facility (OH Close),,,,,,,,,,,,,,,40.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11078,2021-10-02,2021-09-24,CA,,Pine Grove,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11079,2021-10-02,2021-09-24,CA,,Ventura,,,,,,,,,,,,,,,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11080,2021-10-02,2021-09-24,CA,,"Richard A. McGee Correctional Training Center, Galt",,,,,,,,,,,,,,,158.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11081,2021-10-02,2021-09-24,CA,,Alameda County,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11082,2021-10-02,2021-09-24,CA,,Fresno County,,,,,,,,,,,,,,,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11083,2021-10-02,2021-09-24,CA,,Humboldt County,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11084,2021-10-02,2021-09-24,CA,,Imperial County,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11085,2021-10-02,2021-09-24,CA,,Kern County,,,,,,,,,,,,,,,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11086,2021-10-02,2021-09-24,CA,,Los Angeles County,,,,,,,,,,,,,,,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11087,2021-10-02,2021-09-24,CA,,Mendocino County,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11088,2021-10-02,2021-09-24,CA,,Merced County,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11089,2021-10-02,2021-09-24,CA,,Monterey County,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11090,2021-10-02,2021-09-24,CA,,Orange County,,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11091,2021-10-02,2021-09-24,CA,,Riverside County,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11092,2021-10-02,2021-09-24,CA,,Sacramento County,,,,,,,,,,,,,,,592.0,567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11093,2021-10-02,2021-09-24,CA,,San Bernardino County,,,,,,,,,,,,,,,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11094,2021-10-02,2021-09-24,CA,,San Diego County,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11095,2021-10-02,2021-09-24,CA,,San Francisco County,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11096,2021-10-02,2021-09-24,CA,,San Joaquin County,,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11097,2021-10-02,2021-09-24,CA,,San Luis Obispo County,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11098,2021-10-02,2021-09-24,CA,,San Mateo County,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11099,2021-10-02,2021-09-24,CA,,Santa Barbara County,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11100,2021-10-02,2021-09-24,CA,,Santa Clara County,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11101,2021-10-02,2021-09-24,CA,,Solano County,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11102,2021-10-02,2021-09-24,CA,,Stanislaus County,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11103,2021-10-02,2021-09-24,CA,,Tulare County,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11104,2021-10-02,2021-09-24,CA,,Ventura County,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11105,2021-10-02,2021-09-24,CA,,Yolo County,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11106,2021-10-02,2021-09-10,CA,,,,,,,,,,,,,,,,,,,136658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11107,2021-10-02,2021-09-30,CA,,,,,,,,,,,,,,,,,,,,39.0,357.0,77809.0,33849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11108,2021-10-03,2021-09-30,CA,ASP,Avenal State Prison,3134.0,0.0,0.0,65.0,3061.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11109,2021-10-03,2021-09-30,CA,CAC,California City Correctional Facility,1015.0,7.0,7.0,9.0,997.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11110,2021-10-03,2021-09-30,CA,CAL,Calipatria State Prison,1129.0,0.0,0.0,9.0,1118.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11111,2021-10-03,2021-09-30,CA,CCC,CA Correctional Center,1454.0,0.0,0.0,31.0,1423.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11112,2021-10-03,2021-09-30,CA,CCI,CA Correctional Institution,1417.0,2.0,2.0,63.0,1348.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11113,2021-10-03,2021-09-30,CA,CCWF,Central CA Women's Facility,824.0,2.0,2.0,1.0,820.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11114,2021-10-03,2021-09-30,CA,CEN,Centinela State Prison,866.0,0.0,0.0,7.0,858.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11115,2021-10-03,2021-09-30,CA,CHCF,California Health Care Facility,662.0,5.0,5.0,2.0,636.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11116,2021-10-03,2021-09-30,CA,CIM,CA Institution for Men,1556.0,3.0,3.0,33.0,1490.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11117,2021-10-03,2021-09-30,CA,CIW,CA Institution for Women,508.0,1.0,1.0,10.0,496.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11118,2021-10-03,2021-09-30,CA,CMC,CA Mens Colony,2494.0,0.0,0.0,21.0,2460.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11119,2021-10-03,2021-09-30,CA,CMF,CA Medical Facility,727.0,1.0,1.0,3.0,711.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11120,2021-10-03,2021-09-30,CA,COR,CA State Prison Corcoran,1121.0,2.0,2.0,7.0,1106.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11121,2021-10-03,2021-09-30,CA,CRC,CA Rehabilitation Center,2029.0,0.0,0.0,59.0,1969.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11122,2021-10-03,2021-09-30,CA,CTF,Correctional Training Facility,2735.0,0.0,0.0,28.0,2687.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11123,2021-10-03,2021-09-30,CA,CVSP,Chuckawalla Valley State Prison,1807.0,0.0,0.0,20.0,1778.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11124,2021-10-03,2021-09-30,CA,DVI,Deuel Vocational Institution,545.0,0.0,0.0,5.0,540.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11125,2021-10-03,2021-09-30,CA,FSP,Folsom State Prison,1371.0,0.0,0.0,12.0,1357.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11126,2021-10-03,2021-09-30,CA,HDSP,High Desert State Prison,2052.0,1.0,1.0,6.0,2043.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11127,2021-10-03,2021-09-30,CA,ISP,Ironwood State Prison,1579.0,0.0,0.0,11.0,1567.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11128,2021-10-03,2021-09-30,CA,KVSP,Kern Valley State Prison,900.0,0.0,0.0,7.0,887.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11129,2021-10-03,2021-09-30,CA,LAC,"CA State Prison, LA County",1531.0,0.0,0.0,10.0,1507.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11130,2021-10-03,2021-09-30,CA,MCSP,Mule Creek State Prison,1900.0,3.0,4.0,2.0,1885.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11131,2021-10-03,2021-09-30,CA,NKSP,North Kern State Prison,1179.0,163.0,164.0,14.0,996.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11132,2021-10-03,2021-09-30,CA,PBSP,Pelican Bay State Prison,333.0,3.0,3.0,5.0,325.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11133,2021-10-03,2021-09-30,CA,PVSP,Pleasant Valley State Prison,2024.0,0.0,0.0,14.0,2007.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11134,2021-10-03,2021-09-30,CA,RJD,R.J. Donovan Corr. Fac. Rock Mtn.,1018.0,2.0,2.0,1.0,997.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11135,2021-10-03,2021-09-30,CA,SAC,"CA State Prison, Sacramento",308.0,1.0,1.0,2.0,304.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11136,2021-10-03,2021-09-30,CA,SATF,Substance Abuse Treatment Facility,3032.0,1.0,1.0,15.0,3009.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11137,2021-10-03,2021-09-30,CA,SCC,Sierra Conservation Center,1665.0,0.0,0.0,19.0,1646.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11138,2021-10-03,2021-09-30,CA,SOL,"CA State Prison, Solano",1340.0,7.0,8.0,12.0,1314.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
11139,2021-10-03,2021-09-30,CA,SQ,"CA State Prison, San Quentin",2259.0,0.0,0.0,43.0,2188.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
