Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_pending,fac_inc_negative,fac_inc_recovered,fac_inc_active,fac_inc_hospitalized,fac_inc_deaths,fac_staff_positive,fac_staff_positivepresumed,fac_staff_recovered,fac_staff_hospitalized,fac_staff_deaths,fac_inc_population,fac_inc_firstdose,fac_inc_seconddose,fac_inc_jjvaccine,fac_staff_completeddocvaccine,facilties_staff_completedexternalvaccine,facility_bjs,fac_state,fac_inc_noisolated,fac_inc_hospital,fac_inc_pop,fac_inc_partiallyvaccinated,fac_inc_new_partiallyvaccinated,fac_inc_fullyvaccinated,fac_staff_positiveconfirmed,fac_staff_partiallyvaccinated,fac_staff_fullyvaccinated,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,state
4690,2021-04-02,/21,MN,MCF - Lino Lakes,,,,,,,,,178.0,2.0,86.0,2,NR,,,,,,,,,,,,,,,,,,7525 4TH AVENUE,55014.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4691,2021-04-02,/21,MN,MCF - Moose Lake,,,,,,,,,177.0,4.0,86.0,4,NR,,,,,,,,,,,,,,,,,,1000 Lakeshore Drive,55767.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4692,2021-04-02,/21,MN,MCF - Oak Park Heights,,,,,,,,,167.0,1.0,81.0,1,NR,,,,,,,,,,,,,,,,,,"5329 Osgood Avenue North, Stillwater, MN 55082",55082.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4693,2021-04-02,/21,MN,MCF - Red Wing,,,,,,,,,46.0,0.0,22.0,0,NR,,,,,,,,,,,,,,,,,,"1079 Highway 292, Red Wing, MN 55066",55066.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4694,2021-04-02,/21,MN,MCF - Rush City,,,,,,,,,146.0,2.0,65.0,2,NR,,,,,,,,,,,,,,,,,,7600 525TH STREET,55069.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4695,2021-04-02,/21,MN,MCF - St Cloud,,,,,,,,,290.0,0.0,128.0,0,NR,,,,,,,,,,,,,,,,,,"2305 Minnesota Boulevard SE Box B, St. Cloud, MN 56302",56302.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4696,2021-04-02,/21,MN,MCF - Shakopee,,,,,,,,,91.0,0.0,36.0,0,NR,,,,,,,,,,,,,,,,,,"1010 West Sixth Avenue, Shakopee, MN 55379",55379.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4697,2021-04-02,/21,MN,MCF - Stillwater,,,,,,,,,397.0,2.0,188.0,2,NR,,,,,,,,,,,,,,,,,,"970 Pickett Street, North Bayport, MN 55003",55003.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4698,2021-04-02,/21,MN,MCF - Togo,,,,,,,,,8.0,0.0,4.0,0,NR,,,,,,,,,,,,,,,,,,"62741 Co. Rd. 551, Togo, MN 55723",55723.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4699,2021-04-02,/21,MN,MCF - Willow River,,,,,,,,,14.0,0.0,7.0,0,NR,,,,,,,,,,,,,,,,,,"1000 Lake Shore Drive, Moose Lake, MN 55767",55767.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4700,2021-04-02,/21,MN,MINNCOR-Rsvl,,,,,,,,,7.0,0.0,3.0,0,NR,,,,,,,,,,,,,,,,,,"2420 Long Lake Road Roseville, MN 55113",55113.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4701,2021-04-02,/21,MN,MCF - Faribault,,,,,,,,,,,,,,,157.0,116.0,368,,,,,,,,,,,,,,"1101 Linden Lane Faribault, MN 55021-0730",55021.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4702,2021-04-02,/21,MN,MCF - Lino Lakes,,,,,,,,,,,,,,,23.0,13.0,584,,,,,,,,,,,,,,7525 4TH AVENUE,55014.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4703,2021-04-02,/21,MN,MCF - Moose Lake,,,,,,,,,,,,,,,35.0,18.0,284,,,,,,,,,,,,,,1000 Lakeshore Drive,55767.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4704,2021-04-02,/21,MN,MCF - Oak Park Heights,,,,,,,,,,,,,,,50.0,33.0,39,,,,,,,,,,,,,,"5329 Osgood Avenue North, Stillwater, MN 55082",55082.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4705,2021-04-02,/21,MN,MCF - Rush City,,,,,,,,,,,,,,,22.0,8.0,0,,,,,,,,,,,,,,7600 525TH STREET,55069.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4706,2021-04-02,/21,MN,MCF - Red Wing,,,,,,,,,,,,,,,0.0,0.0,0,,,,,,,,,,,,,,"1079 Highway 292, Red Wing, MN 55066",55066.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4707,2021-04-02,/21,MN,MCF - St Cloud,,,,,,,,,,,,,,,3.0,8.0,300,,,,,,,,,,,,,,"2305 Minnesota Boulevard SE Box B, St. Cloud, MN 56302",56302.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4708,2021-04-02,/21,MN,MCF - Shakopee,,,,,,,,,,,,,,,22.0,14.0,266,,,,,,,,,,,,,,"1010 West Sixth Avenue, Shakopee, MN 55379",55379.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4709,2021-04-02,/21,MN,MCF - Stillwater,,,,,,,,,,,,,,,79.0,37.0,486,,,,,,,,,,,,,,"970 Pickett Street, North Bayport, MN 55003",55003.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4710,2021-04-02,/21,MN,MCF - Togo,,,,,,,,,,,,,,,0.0,0.0,44,,,,,,,,,,,,,,"62741 Co. Rd. 551, Togo, MN 55723",55723.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4711,2021-04-02,/21,MN,MCF - Willow River,,,,,,,,,,,,,,,0.0,0.0,34,,,,,,,,,,,,,,"1000 Lake Shore Drive, Moose Lake, MN 55767",55767.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4712,2021-04-02,/21,MN,MINNCOR-Rsvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2420 Long Lake Road Roseville, MN 55113",55113.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4713,2021-04-03,/21,MN,MCF - Faribault,28357.0,1194.0,0.0,27002.0,1111.0,77.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,"1101 Linden Lane Faribault, MN 55021-0730",55021.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4714,2021-04-03,/21,MN,MCF - Lino Lakes,19747.0,355.0,3.0,19318.0,342.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,7525 4TH AVENUE,55014.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4715,2021-04-03,/21,MN,MCF - Moose Lake,9630.0,158.0,0.0,9386.0,186.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1000 Lakeshore Drive,55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4716,2021-04-03,/21,MN,MCF - Oak Park Heights,4364.0,94.0,1.0,4246.0,93.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,"5329 Osgood Avenue North, Stillwater, MN 55082",55082.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4717,2021-04-03,/21,MN,MCF - Red Wing,598.0,1.0,0.0,596.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"1079 Highway 292, Red Wing, MN 55066",55066.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4718,2021-04-03,/21,MN,MCF - Rush City,6978.0,216.0,2.0,6735.0,214.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,7600 525TH STREET,55069.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4719,2021-04-03,/21,MN,MCF - Shakopee,5221.0,30.0,0.0,5551.0,23.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"1010 West Sixth Avenue, Shakopee, MN 55379",55379.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4720,2021-04-03,/21,MN,MCF - St Cloud,17011.0,881.0,55.0,15959.0,861.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"2305 Minnesota Boulevard SE Box B, St. Cloud, MN 56302",56302.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4721,2021-04-03,/21,MN,MCF - Stillwater,12520.0,977.0,0.0,11482.0,972.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,"970 Pickett Street, North Bayport, MN 55003",55003.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4722,2021-04-03,/21,MN,MCF - Togo,272.0,8.0,2.0,261.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"62741 Co. Rd. 551, Togo, MN 55723",55723.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4723,2021-04-03,/21,MN,MCF - Willow River,541.0,76.0,3.0,453.0,83.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"1000 Lake Shore Drive, Moose Lake, MN 55767",55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4724,2021-04-03,/21,MN,MCF - Faribault,,,,,,,,,279.0,4.0,122.0,4,NR,,,,,,,,,,,,,,,,,,"1101 Linden Lane Faribault, MN 55021-0730",55021.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4725,2021-04-03,/21,MN,MCF - Lino Lakes,,,,,,,,,178.0,2.0,86.0,2,NR,,,,,,,,,,,,,,,,,,7525 4TH AVENUE,55014.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4726,2021-04-03,/21,MN,MCF - Moose Lake,,,,,,,,,178.0,4.0,87.0,4,NR,,,,,,,,,,,,,,,,,,1000 Lakeshore Drive,55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4727,2021-04-03,/21,MN,MCF - Oak Park Heights,,,,,,,,,168.0,1.0,81.0,1,NR,,,,,,,,,,,,,,,,,,"5329 Osgood Avenue North, Stillwater, MN 55082",55082.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4728,2021-04-03,/21,MN,MCF - Red Wing,,,,,,,,,46.0,0.0,22.0,0,NR,,,,,,,,,,,,,,,,,,"1079 Highway 292, Red Wing, MN 55066",55066.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4729,2021-04-03,/21,MN,MCF - Rush City,,,,,,,,,146.0,2.0,65.0,2,NR,,,,,,,,,,,,,,,,,,7600 525TH STREET,55069.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4730,2021-04-03,/21,MN,MCF - St Cloud,,,,,,,,,295.0,0.0,128.0,0,NR,,,,,,,,,,,,,,,,,,"2305 Minnesota Boulevard SE Box B, St. Cloud, MN 56302",56302.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4731,2021-04-03,/21,MN,MCF - Shakopee,,,,,,,,,96.0,0.0,36.0,0,NR,,,,,,,,,,,,,,,,,,"1010 West Sixth Avenue, Shakopee, MN 55379",55379.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4732,2021-04-03,/21,MN,MCF - Stillwater,,,,,,,,,397.0,2.0,188.0,2,NR,,,,,,,,,,,,,,,,,,"970 Pickett Street, North Bayport, MN 55003",55003.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4733,2021-04-03,/21,MN,MCF - Togo,,,,,,,,,8.0,0.0,4.0,0,NR,,,,,,,,,,,,,,,,,,"62741 Co. Rd. 551, Togo, MN 55723",55723.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4734,2021-04-03,/21,MN,MCF - Willow River,,,,,,,,,14.0,0.0,7.0,0,NR,,,,,,,,,,,,,,,,,,"1000 Lake Shore Drive, Moose Lake, MN 55767",55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4735,2021-04-03,/21,MN,MINNCOR-Rsvl,,,,,,,,,7.0,0.0,3.0,0,NR,,,,,,,,,,,,,,,,,,"2420 Long Lake Road Roseville, MN 55113",55113.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4736,2021-04-03,/21,MN,MCF - Faribault,,,,,,,,,,,,,,,157.0,116.0,368,,,,,,,,,,,,,,"1101 Linden Lane Faribault, MN 55021-0730",55021.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4737,2021-04-03,/21,MN,MCF - Lino Lakes,,,,,,,,,,,,,,,23.0,13.0,584,,,,,,,,,,,,,,7525 4TH AVENUE,55014.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4738,2021-04-03,/21,MN,MCF - Moose Lake,,,,,,,,,,,,,,,35.0,18.0,284,,,,,,,,,,,,,,1000 Lakeshore Drive,55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4739,2021-04-03,/21,MN,MCF - Oak Park Heights,,,,,,,,,,,,,,,50.0,33.0,39,,,,,,,,,,,,,,"5329 Osgood Avenue North, Stillwater, MN 55082",55082.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4740,2021-04-03,/21,MN,MCF - Rush City,,,,,,,,,,,,,,,22.0,8.0,0,,,,,,,,,,,,,,7600 525TH STREET,55069.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4741,2021-04-03,/21,MN,MCF - Red Wing,,,,,,,,,,,,,,,0.0,0.0,0,,,,,,,,,,,,,,"1079 Highway 292, Red Wing, MN 55066",55066.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4742,2021-04-03,/21,MN,MCF - St Cloud,,,,,,,,,,,,,,,3.0,8.0,300,,,,,,,,,,,,,,"2305 Minnesota Boulevard SE Box B, St. Cloud, MN 56302",56302.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4743,2021-04-03,/21,MN,MCF - Shakopee,,,,,,,,,,,,,,,22.0,14.0,266,,,,,,,,,,,,,,"1010 West Sixth Avenue, Shakopee, MN 55379",55379.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4744,2021-04-03,/21,MN,MCF - Stillwater,,,,,,,,,,,,,,,79.0,37.0,486,,,,,,,,,,,,,,"970 Pickett Street, North Bayport, MN 55003",55003.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4745,2021-04-03,/21,MN,MCF - Togo,,,,,,,,,,,,,,,0.0,0.0,44,,,,,,,,,,,,,,"62741 Co. Rd. 551, Togo, MN 55723",55723.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4746,2021-04-03,/21,MN,MCF - Willow River,,,,,,,,,,,,,,,0.0,0.0,34,,,,,,,,,,,,,,"1000 Lake Shore Drive, Moose Lake, MN 55767",55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4747,2021-04-03,/21,MN,MINNCOR-Rsvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2420 Long Lake Road Roseville, MN 55113",55113.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4748,2021-04-04,/21,MN,MCF - Faribault,28357.0,1194.0,0.0,27002.0,1111.0,77.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,"1101 Linden Lane Faribault, MN 55021-0730",55021.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4749,2021-04-04,/21,MN,MCF - Lino Lakes,19747.0,355.0,3.0,19318.0,342.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,7525 4TH AVENUE,55014.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4750,2021-04-04,/21,MN,MCF - Moose Lake,9630.0,158.0,0.0,9386.0,186.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1000 Lakeshore Drive,55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4751,2021-04-04,/21,MN,MCF - Oak Park Heights,4364.0,94.0,1.0,4246.0,93.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,"5329 Osgood Avenue North, Stillwater, MN 55082",55082.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4752,2021-04-04,/21,MN,MCF - Red Wing,598.0,1.0,0.0,596.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"1079 Highway 292, Red Wing, MN 55066",55066.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4753,2021-04-04,/21,MN,MCF - Rush City,6978.0,216.0,2.0,6735.0,214.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,7600 525TH STREET,55069.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4754,2021-04-04,/21,MN,MCF - Shakopee,5221.0,30.0,0.0,5551.0,23.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"1010 West Sixth Avenue, Shakopee, MN 55379",55379.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4755,2021-04-04,/21,MN,MCF - St Cloud,17011.0,881.0,55.0,15959.0,861.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"2305 Minnesota Boulevard SE Box B, St. Cloud, MN 56302",56302.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4756,2021-04-04,/21,MN,MCF - Stillwater,12520.0,977.0,0.0,11482.0,972.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,"970 Pickett Street, North Bayport, MN 55003",55003.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4757,2021-04-04,/21,MN,MCF - Togo,272.0,8.0,2.0,261.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"62741 Co. Rd. 551, Togo, MN 55723",55723.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4758,2021-04-04,/21,MN,MCF - Willow River,541.0,76.0,3.0,453.0,83.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"1000 Lake Shore Drive, Moose Lake, MN 55767",55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4759,2021-04-04,/21,MN,MCF - Faribault,,,,,,,,,279.0,4.0,122.0,4,NR,,,,,,,,,,,,,,,,,,"1101 Linden Lane Faribault, MN 55021-0730",55021.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4760,2021-04-04,/21,MN,MCF - Lino Lakes,,,,,,,,,178.0,2.0,86.0,2,NR,,,,,,,,,,,,,,,,,,7525 4TH AVENUE,55014.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4761,2021-04-04,/21,MN,MCF - Moose Lake,,,,,,,,,178.0,4.0,87.0,4,NR,,,,,,,,,,,,,,,,,,1000 Lakeshore Drive,55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4762,2021-04-04,/21,MN,MCF - Oak Park Heights,,,,,,,,,168.0,1.0,81.0,1,NR,,,,,,,,,,,,,,,,,,"5329 Osgood Avenue North, Stillwater, MN 55082",55082.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4763,2021-04-04,/21,MN,MCF - Red Wing,,,,,,,,,46.0,0.0,22.0,0,NR,,,,,,,,,,,,,,,,,,"1079 Highway 292, Red Wing, MN 55066",55066.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4764,2021-04-04,/21,MN,MCF - Rush City,,,,,,,,,146.0,2.0,65.0,2,NR,,,,,,,,,,,,,,,,,,7600 525TH STREET,55069.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4765,2021-04-04,/21,MN,MCF - St Cloud,,,,,,,,,295.0,0.0,128.0,0,NR,,,,,,,,,,,,,,,,,,"2305 Minnesota Boulevard SE Box B, St. Cloud, MN 56302",56302.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4766,2021-04-04,/21,MN,MCF - Shakopee,,,,,,,,,96.0,0.0,36.0,0,NR,,,,,,,,,,,,,,,,,,"1010 West Sixth Avenue, Shakopee, MN 55379",55379.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4767,2021-04-04,/21,MN,MCF - Stillwater,,,,,,,,,397.0,2.0,188.0,2,NR,,,,,,,,,,,,,,,,,,"970 Pickett Street, North Bayport, MN 55003",55003.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4768,2021-04-04,/21,MN,MCF - Togo,,,,,,,,,8.0,0.0,4.0,0,NR,,,,,,,,,,,,,,,,,,"62741 Co. Rd. 551, Togo, MN 55723",55723.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
4769,2021-04-04,/21,MN,MCF - Willow River,,,,,,,,,14.0,0.0,7.0,0,NR,,,,,,,,,,,,,,,,,,"1000 Lake Shore Drive, Moose Lake, MN 55767",55767.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
