Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_active,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,fac_inc_quarantined,facility_inc_partiallyvaccinated,facility_inc_fullyvaccinated,sum_inc_tested,sum_inc_pending,sum_inc_negative,sum_inc_positive,sum_inc_symptomatic,sum_inc_asymptomatic,sum_inc_inactive,sum_inc_deaths,sum_staff_vaccinations,fac_state,fac_inc_negative,fac_inc_pending,fac_inc_activeasymptomatic,fac_address,fac_zip,sum_staff_positive,match,oldnew,state
613,2021-01-26,1/22/2021,ID,SAWC,0.0,16.0,16.0,NR,,,,,,,3984.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
614,2021-01-26,1/22/2021,ID,PWCC,1.0,8.0,7.0,NR,,,,,,,3984.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
615,2021-01-26,1/22/2021,ID,SBWCC,3.0,22.0,19.0,NR,,,,,,,3984.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
616,2021-01-26,1/22/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3984.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
617,2021-01-26,1/22/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3984.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
618,2021-01-26,1/22/2021,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,3984.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
619,2021-01-26,1/22/2021,ID,TFCRC,0.0,2.0,2.0,NR,,,,,,,3984.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
620,2021-01-26,1/22/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3984.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
621,2021-01-26,1/22/2021,ID,East Boise CRC,,,,,7.0,,,,,,3984.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
622,2021-01-26,1/22/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3984.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
623,2021-01-26,1/22/2021,ID,Idaho Falls CRC,,,,,0.0,,,,,,3984.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
624,2021-01-26,1/22/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3984.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
625,2021-01-27,1/22/2021,ID,Central Office,3.0,24.0,21.0,NR,,,,,,,3986.0,,,,,,,,,,"501 South Calhoun Street Tallahassee, FL 32399-2500",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
626,2021-01-27,1/22/2021,ID,District 1,0.0,4.0,4.0,NR,,,,,,,3986.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
627,2021-01-27,1/22/2021,ID,District 3,0.0,6.0,6.0,NR,,,,,,,3986.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
628,2021-01-27,1/22/2021,ID,District 4,0.0,15.0,15.0,NR,,,,,,,3986.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
629,2021-01-27,1/22/2021,ID,District 5,0.0,8.0,8.0,NR,,,,,,,3986.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
630,2021-01-27,1/22/2021,ID,District 6,1.0,6.0,5.0,NR,,,,,,,3986.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
631,2021-01-27,1/22/2021,ID,District 7,0.0,8.0,8.0,NR,,,,,,,3986.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
632,2021-01-27,1/22/2021,ID,ICIO,0.0,43.0,43.0,NR,,,,,,,3986.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
633,2021-01-27,1/22/2021,ID,ISCC,6.0,89.0,83.0,NR,,,,,,,3986.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
634,2021-01-27,1/22/2021,ID,ISCI,6.0,95.0,89.0,NR,,,,,,,3986.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
635,2021-01-27,1/22/2021,ID,IMSI,4.0,37.0,33.0,NR,,,,,,,3986.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
636,2021-01-27,1/22/2021,ID,NICI,2.0,15.0,13.0,NR,,,,,,,3986.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
637,2021-01-27,1/22/2021,ID,SICI,0.0,31.0,31.0,NR,,,,,,,3986.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
638,2021-01-27,1/22/2021,ID,SAWC,1.0,17.0,16.0,NR,,,,,,,3986.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
639,2021-01-27,1/22/2021,ID,PWCC,0.0,8.0,8.0,NR,,,,,,,3986.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
640,2021-01-27,1/22/2021,ID,SBWCC,3.0,22.0,19.0,NR,,,,,,,3986.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
641,2021-01-27,1/22/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3986.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
642,2021-01-27,1/22/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3986.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
643,2021-01-27,1/22/2021,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,3986.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
644,2021-01-27,1/22/2021,ID,TFCRC,0.0,2.0,2.0,NR,,,,,,,3986.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
645,2021-01-27,1/22/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3986.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
646,2021-01-27,1/22/2021,ID,East Boise CRC,,,,,0.0,,,,,,3986.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
647,2021-01-27,1/22/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3986.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
648,2021-01-27,1/22/2021,ID,Idaho Falls CRC,,,,,0.0,,,,,,3986.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
649,2021-01-27,1/22/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3986.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
650,2021-01-28,1/27/2021,ID,District 1,0.0,4.0,4.0,NR,,,,,,,3994.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
651,2021-01-28,1/27/2021,ID,District 3,0.0,6.0,6.0,NR,,,,,,,3994.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
652,2021-01-28,1/27/2021,ID,District 4,0.0,15.0,15.0,NR,,,,,,,3994.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
653,2021-01-28,1/27/2021,ID,District 5,0.0,8.0,8.0,NR,,,,,,,3994.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
654,2021-01-28,1/27/2021,ID,District 6,1.0,6.0,5.0,NR,,,,,,,3994.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
655,2021-01-28,1/27/2021,ID,District 7,0.0,8.0,8.0,NR,,,,,,,3994.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
656,2021-01-28,1/27/2021,ID,ICIO,0.0,43.0,43.0,NR,,,,,,,3994.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
657,2021-01-28,1/27/2021,ID,ISCC,6.0,89.0,83.0,NR,,,,,,,3994.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
658,2021-01-28,1/27/2021,ID,ISCI,7.0,96.0,89.0,NR,,,,,,,3994.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
659,2021-01-28,1/27/2021,ID,IMSI,4.0,37.0,33.0,NR,,,,,,,3994.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
660,2021-01-28,1/27/2021,ID,NICI,1.0,15.0,14.0,NR,,,,,,,3994.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
661,2021-01-28,1/27/2021,ID,SICI,0.0,31.0,31.0,NR,,,,,,,3994.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
662,2021-01-28,1/27/2021,ID,SAWC,1.0,17.0,16.0,NR,,,,,,,3994.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
663,2021-01-28,1/27/2021,ID,PWCC,0.0,8.0,8.0,NR,,,,,,,3994.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
664,2021-01-28,1/27/2021,ID,SBWCC,3.0,22.0,19.0,NR,,,,,,,3994.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
665,2021-01-28,1/27/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3994.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
666,2021-01-28,1/27/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3994.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
667,2021-01-28,1/27/2021,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,3994.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
668,2021-01-28,1/27/2021,ID,TFCRC,1.0,3.0,2.0,NR,,,,,,,3994.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
669,2021-01-28,1/27/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3994.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
670,2021-01-28,1/27/2021,ID,East Boise CRC,,,,,1.0,,,,,,3994.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
671,2021-01-28,1/27/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3994.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
672,2021-01-28,1/27/2021,ID,Idaho Falls CRC,,,,,2.0,,,,,,3994.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
673,2021-01-28,1/27/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3994.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
674,2021-01-29,1/28/2021,ID,District 1,0.0,4.0,4.0,NR,,,,,,,3999.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
675,2021-01-29,1/28/2021,ID,District 3,0.0,6.0,6.0,NR,,,,,,,3999.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
676,2021-01-29,1/28/2021,ID,District 4,0.0,15.0,15.0,NR,,,,,,,3999.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
677,2021-01-29,1/28/2021,ID,District 5,0.0,8.0,8.0,NR,,,,,,,3999.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
678,2021-01-29,1/28/2021,ID,District 6,1.0,6.0,5.0,NR,,,,,,,3999.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
679,2021-01-29,1/28/2021,ID,District 7,0.0,8.0,8.0,NR,,,,,,,3999.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
680,2021-01-29,1/28/2021,ID,ICIO,0.0,43.0,43.0,NR,,,,,,,3999.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
681,2021-01-29,1/28/2021,ID,ISCC,6.0,89.0,83.0,NR,,,,,,,3999.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
682,2021-01-29,1/28/2021,ID,ISCI,7.0,96.0,89.0,NR,,,,,,,3999.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
683,2021-01-29,1/28/2021,ID,IMSI,4.0,37.0,33.0,NR,,,,,,,3999.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
684,2021-01-29,1/28/2021,ID,NICI,1.0,15.0,14.0,NR,,,,,,,3999.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
685,2021-01-29,1/28/2021,ID,SICI,0.0,31.0,31.0,NR,,,,,,,3999.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
686,2021-01-29,1/28/2021,ID,SAWC,1.0,17.0,16.0,NR,,,,,,,3999.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
687,2021-01-29,1/28/2021,ID,PWCC,0.0,8.0,8.0,NR,,,,,,,3999.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
688,2021-01-29,1/28/2021,ID,SBWCC,3.0,22.0,19.0,NR,,,,,,,3999.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
689,2021-01-29,1/28/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3999.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
690,2021-01-29,1/28/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3999.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
691,2021-01-29,1/28/2021,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,3999.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
692,2021-01-29,1/28/2021,ID,TFCRC,1.0,3.0,2.0,NR,,,,,,,3999.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
693,2021-01-29,1/28/2021,ID,TVCRC,0.0,1.0,1.0,NR,,,,,,,3999.0,,,,,,,,,,"14195 S. Pleasant Valley Road, Kuna, ID  83634",83634.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
694,2021-01-29,1/28/2021,ID,East Boise CRC,,,,,1.0,,,,,,3999.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
695,2021-01-29,1/28/2021,ID,Treasure Valley CRC,,,,,0.0,,,,,,3999.0,,,,,,,,,,"14195  S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
696,2021-01-29,1/28/2021,ID,Idaho Falls CRC,,,,,2.0,,,,,,3999.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
697,2021-01-29,1/28/2021,ID,Twin Falls CRC,,,,,0.0,,,,,,3999.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
698,2021-01-30,1/29/2021,ID,District 1,0.0,4.0,4.0,NR,,,,,,,3999.0,,,,,,,,,,"202 Anton, First Floor Coeur d'Alene, ID ,83815",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
699,2021-01-30,1/29/2021,ID,District 3,0.0,6.0,6.0,NR,,,,,,,3999.0,,,,,,,,,,"3110 Cleveland Blvd. Building D, Caldwell, ID 83605",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
700,2021-01-30,1/29/2021,ID,District 4,0.0,15.0,15.0,NR,,,,,,,3999.0,,,,,,,,,,"10221 West Emerald Street,Boise, ID 83704",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
701,2021-01-30,1/29/2021,ID,District 5,0.0,8.0,8.0,NR,,,,,,,3999.0,,,,,,,,,,"731 Shoup Avenue West, Twin Falls, ID 83301",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
702,2021-01-30,1/29/2021,ID,District 6,1.0,6.0,5.0,NR,,,,,,,3999.0,,,,,,,,,,"1246 Yellowstone Avenue Suite F, Pocatello, ID 83201-4310",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
703,2021-01-30,1/29/2021,ID,District 7,0.0,8.0,8.0,NR,,,,,,,3999.0,,,,,,,,,,"2225 W. Broadway St., Suite A, Idaho Falls, ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
704,2021-01-30,1/29/2021,ID,ICIO,0.0,43.0,43.0,NR,,,,,,,3999.0,,,,,,,,,,"381 West Hospital Drive, Orofino, ID 83544",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
705,2021-01-30,1/29/2021,ID,ISCC,6.0,89.0,83.0,NR,,,,,,,3999.0,,,,,,,,,,"14601 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
706,2021-01-30,1/29/2021,ID,ISCI,7.0,96.0,89.0,NR,,,,,,,3999.0,,,,,,,,,,"13500 S.  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
707,2021-01-30,1/29/2021,ID,IMSI,4.0,37.0,33.0,NR,,,,,,,3999.0,,,,,,,,,,"13400 S. Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
708,2021-01-30,1/29/2021,ID,NICI,1.0,15.0,14.0,NR,,,,,,,3999.0,,,,,,,,,,"236 Radar Rd., Cottonwood, ID 83522",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
709,2021-01-30,1/29/2021,ID,SICI,0.0,31.0,31.0,NR,,,,,,,3999.0,,,,,,,,,,"13900 Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
710,2021-01-30,1/29/2021,ID,SAWC,2.0,18.0,16.0,NR,,,,,,,3999.0,,,,,,,,,,"125 N. 8th West St., Anthony, ID 83445",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
711,2021-01-30,1/29/2021,ID,PWCC,0.0,8.0,8.0,NR,,,,,,,3999.0,,,,,,,,,,"1451 Fore Road, Pocatello, ID 83204",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
712,2021-01-30,1/29/2021,ID,SBWCC,3.0,22.0,19.0,NR,,,,,,,3999.0,,,,,,,,,,"13200  Pleasant Valley Rd, Kuna, ID 83634",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
713,2021-01-30,1/29/2021,ID,EBCRC,0.0,5.0,5.0,NR,,,,,,,3999.0,,,,,,,,,,"2366 Old Penitentiary Road, Boise, ID 83712",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
714,2021-01-30,1/29/2021,ID,IFCRC,0.0,5.0,5.0,NR,,,,,,,3999.0,,,,,,,,,,"3955 Bombardier Ave., Idaho Falls , ID 83402",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
715,2021-01-30,1/29/2021,ID,Nampa CRC,0.0,2.0,2.0,NR,,,,,,,3999.0,,,,,,,,,,"1640 11th Avenue North, Nampa, ID 83687",,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
716,2021-01-30,1/29/2021,ID,TFCRC,1.0,3.0,2.0,NR,,,,,,,3999.0,,,,,,,,,,"616 Washington St. South, Twin Falls, ID  83301",83301.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ID.csv
